query_id,query_text,tau_method,rank,doc_id,title,score
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,6,pk_03670,Design Notion Project Dashboard,0.674392
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,7,pk_06096,Landing Page Copy,0.673123
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,8,pk_10465,Create new hire onboarding template,0.670370
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,9,pk_00535,Create onboarding checklist with timeline,0.668145
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,10,pk_04515,Draft Employee Handbook Section,0.667002
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,11,pk_07410,Onboarding email sequence for new hires,0.664066
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,12,pk_11429,Design a comprehensive new hire onboarding program,0.661887
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,13,pk_14833,Process Documentation Generator,0.660189
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,14,pk_08063,Design New Hire Onboarding Roadmap,0.660068
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,15,pk_11425,Write onboarding email sequence,0.659575
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,16,pk_07359,Design onboarding flow,0.658231
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,17,pk_12338,Employee Onboarding Checklist,0.657777
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,18,pk_11729,freelance contract,0.656158
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,19,pk_12678,Intellectual Property Assignment Clause,0.652044
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,20,pk_01413,Build Notion Project Tracker,0.650988
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,21,pk_05846,IP Assignment Clause,0.650875
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,22,pk_03975,Set Up Personal Kanban Board,0.650811
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,23,pk_13876,Write onboarding support script,0.650785
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,24,pk_03919,Design translator onboarding training program,0.650400
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Cosine,25,pk_01777,Plan new hire onboarding schedule,0.648350
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,1,pk_13053,Create SOP Document,0.697454
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,2,pk_03754,Standard Operating Procedure Generator,0.681408
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,3,pk_14929,Standard operating procedure document,0.626156
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,4,pk_14105,Statement of work template,0.617140
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,5,pk_12811,Lab Protocol Converter,0.617038
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,6,pk_03670,Design Notion Project Dashboard,0.612908
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,7,pk_06096,Landing Page Copy,0.611515
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,8,pk_10465,Create new hire onboarding template,0.608497
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,9,pk_00535,Create onboarding checklist with timeline,0.606062
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,10,pk_04515,Draft Employee Handbook Section,0.604811
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,11,pk_07410,Onboarding email sequence for new hires,0.601603
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,12,pk_11429,Design a comprehensive new hire onboarding program,0.599225
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,13,pk_14833,Process Documentation Generator,0.597374
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,14,pk_08063,Design New Hire Onboarding Roadmap,0.597243
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,15,pk_11425,Write onboarding email sequence,0.596705
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,16,pk_07359,Design onboarding flow,0.595241
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,17,pk_12338,Employee Onboarding Checklist,0.594748
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,18,pk_11729,freelance contract,0.592985
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,19,pk_12678,Intellectual Property Assignment Clause,0.588517
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,20,pk_01413,Build Notion Project Tracker,0.587371
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,21,pk_05846,IP Assignment Clause,0.587248
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,22,pk_03975,Set Up Personal Kanban Board,0.587180
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,23,pk_13876,Write onboarding support script,0.587151
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,24,pk_03919,Design translator onboarding training program,0.586733
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Hybrid,25,pk_01777,Plan new hire onboarding schedule,0.584512
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,1,pk_13053,Create SOP Document,0.641198
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,2,pk_03754,Standard Operating Procedure Generator,0.623094
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,3,pk_14929,Standard operating procedure document,0.561583
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,4,pk_14105,Statement of work template,0.551671
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,5,pk_12811,Lab Protocol Converter,0.551559
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,6,pk_03670,Design Notion Project Dashboard,0.547032
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,7,pk_06096,Landing Page Copy,0.545507
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,8,pk_10465,Create new hire onboarding template,0.542205
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,9,pk_00535,Create onboarding checklist with timeline,0.539543
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,10,pk_04515,Draft Employee Handbook Section,0.538178
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,11,pk_07410,Onboarding email sequence for new hires,0.534678
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,12,pk_11429,Design a comprehensive new hire onboarding program,0.532087
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,13,pk_14833,Process Documentation Generator,0.530072
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,14,pk_08063,Design New Hire Onboarding Roadmap,0.529929
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,15,pk_11425,Write onboarding email sequence,0.529344
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,16,pk_07359,Design onboarding flow,0.527753
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,17,pk_12338,Employee Onboarding Checklist,0.527216
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,18,pk_11729,freelance contract,0.525301
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,19,pk_12678,Intellectual Property Assignment Clause,0.520452
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,20,pk_01413,Build Notion Project Tracker,0.519211
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,21,pk_05846,IP Assignment Clause,0.519077
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,22,pk_03975,Set Up Personal Kanban Board,0.519003
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,23,pk_13876,Write onboarding support script,0.518972
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,24,pk_03919,Design translator onboarding training program,0.518519
34,Create a standard operating procedure (SOP) for onboarding new freelance writers.,Taumode,25,pk_01777,Plan new hire onboarding schedule,0.516114
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,1,pk_15967,AI Image Generation Prompt Engineering,0.766525
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,2,pk_05134,Image Generation Prompt,0.757863
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,3,pk_16703,AI image prompt engineering,0.750292
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,4,pk_16132,Design an AI-generated artwork prompt,0.735165
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,5,pk_19719,Image Generation Prompt Engineering,0.733117
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,6,pk_00558,Write image generation prompts,0.729174
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,7,pk_14214,AI Image Prompt Engineering,0.728977
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,8,pk_06260,Interview prep guide generator,0.727786
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,9,pk_10141,Generate interview questions for study,0.727363
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,10,pk_08836,Design a structured interview process,0.720627
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,11,pk_12401,Generate behavioral interview questions,0.718303
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,12,pk_17024,Generate Interview Questions by Level,0.717990
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,13,pk_18397,Design an interview evaluation scorecard,0.715325
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,14,pk_11287,Generate Technical Interview Questions,0.711931
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,15,pk_09887,Design Technical Interview Scorecard,0.706418
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,16,pk_01950,Develop ideal candidate persona,0.705057
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,17,pk_19475,Develop Interview Questions for Expert,0.703974
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,18,pk_19085,Lead Qualification Questions,0.702682
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,19,pk_11491,Penetration Tester Interview,0.702381
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,20,pk_05418,Interview scorecard for hiring managers,0.701407
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,21,pk_05681,Architectural Visualization Prompt,0.701267
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,22,pk_04866,Generate Interview Questions for Position,0.701011
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,23,pk_04553,Conduct a Mock Interview,0.700662
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,24,pk_07609,Create technical interview preparation checklist,0.699645
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Cosine,25,pk_09622,Create interview questions for role,0.697637
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,1,pk_15967,AI Image Generation Prompt Engineering,0.716415
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,2,pk_05134,Image Generation Prompt,0.706481
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,3,pk_16703,AI image prompt engineering,0.697833
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,4,pk_16132,Design an AI-generated artwork prompt,0.680649
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,5,pk_19719,Image Generation Prompt Engineering,0.678333
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,6,pk_00558,Write image generation prompts,0.673880
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,7,pk_14214,AI Image Prompt Engineering,0.673658
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,8,pk_06260,Interview prep guide generator,0.672315
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,9,pk_10141,Generate interview questions for study,0.671838
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,10,pk_08836,Design a structured interview process,0.664257
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,11,pk_12401,Generate behavioral interview questions,0.661647
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,12,pk_17024,Generate Interview Questions by Level,0.661295
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,13,pk_18397,Design an interview evaluation scorecard,0.658307
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,14,pk_11287,Generate Technical Interview Questions,0.654507
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,15,pk_09887,Design Technical Interview Scorecard,0.648348
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,16,pk_01950,Develop ideal candidate persona,0.646831
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,17,pk_19475,Develop Interview Questions for Expert,0.645624
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,18,pk_19085,Lead Qualification Questions,0.644184
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,19,pk_11491,Penetration Tester Interview,0.643849
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,20,pk_05418,Interview scorecard for hiring managers,0.642765
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,21,pk_05681,Architectural Visualization Prompt,0.642610
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,22,pk_04866,Generate Interview Questions for Position,0.642325
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,23,pk_04553,Conduct a Mock Interview,0.641936
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,24,pk_07609,Create technical interview preparation checklist,0.640805
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Hybrid,25,pk_09622,Create interview questions for role,0.638574
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,1,pk_15967,AI Image Generation Prompt Engineering,0.662726
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,2,pk_05134,Image Generation Prompt,0.651429
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,3,pk_16703,AI image prompt engineering,0.641627
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,4,pk_16132,Design an AI-generated artwork prompt,0.622240
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,5,pk_19719,Image Generation Prompt Engineering,0.619636
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,6,pk_00558,Write image generation prompts,0.614637
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,7,pk_14214,AI Image Prompt Engineering,0.614387
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,8,pk_06260,Interview prep guide generator,0.612881
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,9,pk_10141,Generate interview questions for study,0.612346
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,10,pk_08836,Design a structured interview process,0.603860
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,11,pk_12401,Generate behavioral interview questions,0.600943
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,12,pk_17024,Generate Interview Questions by Level,0.600551
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,13,pk_18397,Design an interview evaluation scorecard,0.597216
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,14,pk_11287,Generate Technical Interview Questions,0.592982
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,15,pk_09887,Design Technical Interview Scorecard,0.586130
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,16,pk_01950,Develop ideal candidate persona,0.584445
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,17,pk_19475,Develop Interview Questions for Expert,0.583106
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,18,pk_19085,Lead Qualification Questions,0.581508
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,19,pk_11491,Penetration Tester Interview,0.581136
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,20,pk_05418,Interview scorecard for hiring managers,0.579934
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,21,pk_05681,Architectural Visualization Prompt,0.579762
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,22,pk_04866,Generate Interview Questions for Position,0.579446
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,23,pk_04553,Conduct a Mock Interview,0.579016
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,24,pk_07609,Create technical interview preparation checklist,0.577762
35,Write a comprehensive prompt to get an AI to act as a rigorous technical interviewer.,Taumode,25,pk_09622,Create interview questions for role,0.575292
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,1,pk_12468,Beginner Exercise Prescription,0.767141
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,2,pk_05947,Marathon Training Journey,0.666989
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,3,pk_04465,Design health goal framework,0.656817
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,4,pk_06031,Create Beginner Piano Practice Routine,0.650502
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,5,pk_12108,Develop 12-Week Fitness Program,0.650065
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,6,pk_12535,Diagnostic Reasoning Analysis,0.639748
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,7,pk_11025,Design Vegetarian Athlete Nutrition Plan,0.625889
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,8,pk_04085,investing stuff,0.625321
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,9,pk_02020,Develop Diabetes Self-Management Education Plan,0.619684
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,10,pk_16154,New Rep Ramp Plan,0.618726
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,11,pk_08752,Design Exercise Program for Seniors,0.618333
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,12,pk_16199,Knee Replacement Preparation Guide,0.618187
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,13,pk_11170,Training Montage Sequence,0.616521
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,14,pk_12095,Generate exercise prescription for conditions,0.615924
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,15,pk_08110,Morning routine optimization,0.615397
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,16,pk_07412,Build Energy-Progressive Workout Playlist,0.613737
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,17,pk_17124,GIMME DRUM EXERCISES FOR NOOBS!!!,0.613667
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,18,pk_17947,Sprint Planning Productivity System,0.610786
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,19,pk_17742,Write Physical Therapy Exercise Instructions,0.610284
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,20,pk_00940,30-Day Self-Improvement Plan,0.606917
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,21,pk_11190,Morning Routine Optimization,0.606833
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,22,pk_14486,Wellness Plan for {{patient_name}},0.606677
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,23,pk_12697,training plan,0.605862
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,24,pk_06831,Patient Discharge Instructions,0.605069
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Cosine,25,pk_11811,Create diabetes education curriculum,0.604074
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,1,pk_12468,Beginner Exercise Prescription,0.717123
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,2,pk_05947,Marathon Training Journey,0.604797
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,3,pk_04465,Design health goal framework,0.593703
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,4,pk_06031,Create Beginner Piano Practice Routine,0.586845
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,5,pk_12108,Develop 12-Week Fitness Program,0.586371
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,6,pk_12535,Diagnostic Reasoning Analysis,0.575216
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,7,pk_11025,Design Vegetarian Athlete Nutrition Plan,0.560327
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,8,pk_04085,investing stuff,0.559718
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,9,pk_02020,Develop Diabetes Self-Management Education Plan,0.553695
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,10,pk_16154,New Rep Ramp Plan,0.552673
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,11,pk_08752,Design Exercise Program for Seniors,0.552253
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,12,pk_16199,Knee Replacement Preparation Guide,0.552099
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,13,pk_11170,Training Montage Sequence,0.550323
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,14,pk_12095,Generate exercise prescription for conditions,0.549687
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,15,pk_08110,Morning routine optimization,0.549126
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,16,pk_07412,Build Energy-Progressive Workout Playlist,0.547359
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,17,pk_17124,GIMME DRUM EXERCISES FOR NOOBS!!!,0.547285
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,18,pk_17947,Sprint Planning Productivity System,0.544223
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,19,pk_17742,Write Physical Therapy Exercise Instructions,0.543689
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,20,pk_00940,30-Day Self-Improvement Plan,0.540118
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,21,pk_11190,Morning Routine Optimization,0.540029
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,22,pk_14486,Wellness Plan for {{patient_name}},0.539863
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,23,pk_12697,training plan,0.539000
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,24,pk_06831,Patient Discharge Instructions,0.538160
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Hybrid,25,pk_11811,Create diabetes education curriculum,0.537107
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,1,pk_12468,Beginner Exercise Prescription,0.663532
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,2,pk_05947,Marathon Training Journey,0.538163
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,3,pk_04465,Design health goal framework,0.526081
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,4,pk_06031,Create Beginner Piano Practice Routine,0.518640
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,5,pk_12108,Develop 12-Week Fitness Program,0.518126
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,6,pk_12535,Diagnostic Reasoning Analysis,0.506075
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,7,pk_11025,Design Vegetarian Athlete Nutrition Plan,0.490081
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,8,pk_04085,investing stuff,0.489430
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,9,pk_02020,Develop Diabetes Self-Management Education Plan,0.482992
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,10,pk_16154,New Rep Ramp Plan,0.481902
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,11,pk_08752,Design Exercise Program for Seniors,0.481454
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,12,pk_16199,Knee Replacement Preparation Guide,0.481289
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,13,pk_11170,Training Montage Sequence,0.479396
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,14,pk_12095,Generate exercise prescription for conditions,0.478718
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,15,pk_08110,Morning routine optimization,0.478121
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,16,pk_07412,Build Energy-Progressive Workout Playlist,0.476240
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,17,pk_17124,GIMME DRUM EXERCISES FOR NOOBS!!!,0.476161
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,18,pk_17947,Sprint Planning Productivity System,0.472905
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,19,pk_17742,Write Physical Therapy Exercise Instructions,0.472338
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,20,pk_00940,30-Day Self-Improvement Plan,0.468547
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,21,pk_11190,Morning Routine Optimization,0.468453
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,22,pk_14486,Wellness Plan for {{patient_name}},0.468277
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,23,pk_12697,training plan,0.467362
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,24,pk_06831,Patient Discharge Instructions,0.466472
36,Develop a workout plan for a beginner training for a 5k with bad knees.,Taumode,25,pk_11811,Create diabetes education curriculum,0.465356
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,1,pk_17754,Design pitch deck slide structure,0.817755
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,2,pk_01336,PITCH DECK OUTLINE NOW!!!,0.808367
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,3,pk_15563,pitch deck help,0.789137
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,4,pk_04307,Create pitch deck outline for investors,0.786969
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,5,pk_17766,Pitch Deck Slide Structure Advisor,0.773268
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,6,pk_18349,Develop Pitch Deck Narrative,0.772478
